Row ID,Customer ID,Customer Name,Segment,Country Name,Region,State,City,Postal Code,Order ID,Order Date,Sales,Discount,Profit,Quantity,Category,Sub-Category,Product Name,Product ID
9875,NP-18685,Nora Pelletier,Home Office,United States,East,Ohio,Parma,44134,CA-2020-166653,9/22/2020,$64 ,20.00%,$20 ,2,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",OFF-EN-10003055
9983,RC-19960,Ryan Crowe,Consumer,United States,Central,Michigan,Grand Rapids,49505,US-2020-157728,9/22/2020,$36 ,0.00%,$17 ,7,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",OFF-PA-10002195
9984,RC-19960,Ryan Crowe,Consumer,United States,Central,Michigan,Grand Rapids,49505,US-2020-157728,9/22/2020,$98 ,0.00%,$27 ,2,Technology,Phones,Panasonic KX TS208W Corded phone,TEC-PH-10001305
2369,KL-16555,Kelly Lampkin,Corporate,United States,East,Ohio,Fairfield,45014,US-2020-129469,9/23/2020,$533 ,20.00%,($27),6,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",FUR-FU-10002298
2370,KL-16555,Kelly Lampkin,Corporate,United States,East,Ohio,Fairfield,45014,US-2020-129469,9/23/2020,$5 ,20.00%,$0 ,2,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",OFF-AR-10000315
3746,RA-19915,Russell Applegate,Consumer,United States,South,Georgia,Columbus,31907,CA-2020-149979,9/23/2020,$118 ,0.00%,$34 ,5,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,OFF-ST-10003058
3747,RA-19915,Russell Applegate,Consumer,United States,South,Georgia,Columbus,31907,CA-2020-149979,9/23/2020,$369 ,0.00%,$81 ,3,Furniture,Chairs,Hon Mobius Operator's Chair,FUR-CH-10002084
5242,CM-11815,Candace McMahon,Corporate,United States,West,Washington,Seattle,98115,CA-2020-110730,9/23/2020,$14 ,0.00%,$4 ,2,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,OFF-SU-10004737
5299,DV-13045,Darrin Van Huff,Corporate,United States,West,California,San Diego,92037,CA-2020-106656,9/23/2020,$4 ,0.00%,$2 ,2,Office Supplies,Envelopes,Poly String Tie Envelopes,OFF-EN-10001509
5300,DV-13045,Darrin Van Huff,Corporate,United States,West,California,San Diego,92037,CA-2020-106656,9/23/2020,$19 ,0.00%,$9 ,3,Office Supplies,Labels,Avery 51,OFF-LA-10003148
5634,CR-12580,Clay Rozendal,Home Office,United States,East,New York,New York City,10009,CA-2020-101742,9/23/2020,$11 ,20.00%,$4 ,7,Office Supplies,Binders,3-ring staple pack,OFF-BI-10004187
6053,JS-15940,Joni Sundaresam,Home Office,United States,East,Ohio,Lancaster,43130,CA-2020-124016,9/23/2020,$12 ,20.00%,$4 ,3,Office Supplies,Paper,Xerox 1970,OFF-PA-10002586
6054,JS-15940,Joni Sundaresam,Home Office,United States,East,Ohio,Lancaster,43130,CA-2020-124016,9/23/2020,$28 ,20.00%,$8 ,4,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",FUR-FU-10004963
6055,JS-15940,Joni Sundaresam,Home Office,United States,East,Ohio,Lancaster,43130,CA-2020-124016,9/23/2020,$12 ,70.00%,($10),7,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,OFF-BI-10002071
9351,DP-13105,Dave Poirier,Corporate,United States,West,Washington,Seattle,98115,CA-2020-159009,9/23/2020,$13 ,20.00%,$4 ,4,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",OFF-BI-10004970
9352,DP-13105,Dave Poirier,Corporate,United States,West,Washington,Seattle,98115,CA-2020-159009,9/23/2020,$185 ,20.00%,($21),3,Furniture,Chairs,Global Deluxe Steno Chair,FUR-CH-10003396
1314,PK-19075,Pete Kriz,Consumer,United States,East,Ohio,Columbus,43229,US-2020-134488,9/24/2020,$155 ,30.00%,($13),2,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,FUR-CH-10003199
2331,LA-16780,Laura Armstrong,Corporate,United States,West,California,Los Angeles,90004,CA-2020-155187,9/24/2020,$42 ,0.00%,$3 ,2,Office Supplies,Storage,"Tennsco Lockers, Gray",OFF-ST-10000642
2332,LA-16780,Laura Armstrong,Corporate,United States,West,California,Los Angeles,90004,CA-2020-155187,9/24/2020,$42 ,0.00%,$21 ,5,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",OFF-PA-10000380
5397,EB-13750,Edward Becker,Corporate,United States,West,California,San Francisco,94110,US-2020-147340,9/24/2020,$63 ,0.00%,$23 ,5,Furniture,Furnishings,Nu-Dell Executive Frame,FUR-FU-10002501
5662,CL-12700,Craig Leslie,Home Office,United States,West,Colorado,Aurora,80013,CA-2020-108875,9/24/2020,$21 ,20.00%,$8 ,2,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,FUR-FU-10002671
5663,CL-12700,Craig Leslie,Home Office,United States,West,Colorado,Aurora,80013,CA-2020-108875,9/24/2020,$511 ,20.00%,($96),9,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,OFF-ST-10001370
5681,BP-11230,Benjamin Patterson,Consumer,United States,Central,Oklahoma,Broken Arrow,74012,CA-2020-141551,9/24/2020,$6 ,0.00%,$3 ,1,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,OFF-BI-10001249
5682,BP-11230,Benjamin Patterson,Consumer,United States,Central,Oklahoma,Broken Arrow,74012,CA-2020-141551,9/24/2020,$6 ,0.00%,$3 ,1,Office Supplies,Paper,Xerox 232,OFF-PA-10001569
5872,RD-19900,Ruben Dartt,Consumer,United States,Central,Indiana,Bloomington,47401,CA-2020-154235,9/24/2020,$128 ,0.00%,$22 ,3,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",FUR-FU-10004006
6263,MK-17905,Michael Kennedy,Corporate,United States,Central,Illinois,Rockford,61107,CA-2020-132479,9/24/2020,$442 ,80.00%,($730),7,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,OFF-BI-10004584
6284,EH-13765,Edward Hooks,Corporate,United States,West,California,Los Angeles,90049,CA-2020-100944,9/24/2020,$305 ,0.00%,$143 ,5,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",OFF-EN-10001453
6285,EH-13765,Edward Hooks,Corporate,United States,West,California,Los Angeles,90049,CA-2020-100944,9/24/2020,$563 ,20.00%,$56 ,5,Furniture,Chairs,Hon Olson Stacker Stools,FUR-CH-10000988
1410,AB-10105,Adrian Barton,Consumer,United States,West,Arizona,Phoenix,85023,US-2020-122245,9/25/2020,$393 ,50.00%,($204),3,Furniture,Tables,Bevis Boat-Shaped Conference Table,FUR-TA-10002356
1459,NH-18610,Nicole Hansen,Corporate,United States,Central,Texas,Irving,75061,CA-2020-123722,9/25/2020,$16 ,20.00%,$5 ,4,Office Supplies,Labels,Avery 499,OFF-LA-10001569
4081,KE-16420,Katrina Edelman,Corporate,United States,West,Oregon,Tigard,97224,CA-2020-140417,9/25/2020,$60 ,20.00%,$23 ,9,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",OFF-PA-10000380
4082,KE-16420,Katrina Edelman,Corporate,United States,West,Oregon,Tigard,97224,CA-2020-140417,9/25/2020,$5 ,70.00%,($4),1,Office Supplies,Binders,GBC Poly Designer Binding Covers,OFF-BI-10004828
4519,JW-16075,Julia West,Consumer,United States,West,California,San Francisco,94109,CA-2020-101385,9/25/2020,$17 ,0.00%,$7 ,4,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441
5620,SC-20695,Steve Chapman,Corporate,United States,Central,Wisconsin,La Crosse,54601,US-2020-124163,9/25/2020,$500 ,0.00%,$175 ,5,Technology,Accessories,Logitech Wireless Headset h800,TEC-AC-10001908
5621,SC-20695,Steve Chapman,Corporate,United States,Central,Wisconsin,La Crosse,54601,US-2020-124163,9/25/2020,$3 ,0.00%,$1 ,1,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,OFF-AR-10000817
5622,SC-20695,Steve Chapman,Corporate,United States,Central,Wisconsin,La Crosse,54601,US-2020-124163,9/25/2020,$202 ,0.00%,$50 ,2,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",FUR-CH-10004218
5623,SC-20695,Steve Chapman,Corporate,United States,Central,Wisconsin,La Crosse,54601,US-2020-124163,9/25/2020,$69 ,0.00%,$17 ,11,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,FUR-FU-10000755
7725,TS-21505,Tony Sayre,Consumer,United States,East,Ohio,Cleveland,44105,CA-2020-113978,9/25/2020,$286 ,20.00%,$18 ,1,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,OFF-AP-10003849
7726,TS-21505,Tony Sayre,Consumer,United States,East,Ohio,Cleveland,44105,CA-2020-113978,9/25/2020,$24 ,20.00%,($5),2,Office Supplies,Storage,Eldon Gobal File Keepers,OFF-ST-10004963
7727,TS-21505,Tony Sayre,Consumer,United States,East,Ohio,Cleveland,44105,CA-2020-113978,9/25/2020,$332 ,20.00%,($83),3,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",OFF-ST-10002574
9538,AS-10045,Aaron Smayling,Corporate,United States,West,California,San Francisco,94110,CA-2020-148747,9/25/2020,$478 ,15.00%,$84 ,2,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",FUR-BO-10002613
9837,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$11 ,0.00%,$5 ,5,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",OFF-PA-10000141
9838,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$30 ,0.00%,$15 ,2,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,OFF-LA-10003923
9839,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$5 ,0.00%,$2 ,1,Office Supplies,Labels,Avery 513,OFF-LA-10001771
9840,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$480 ,20.00%,$162 ,3,Technology,Copiers,Canon PC-428 Personal Copier,TEC-CO-10001943
9841,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$45 ,20.00%,$4 ,8,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",TEC-PH-10003356
9842,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$6 ,0.00%,$2 ,2,Office Supplies,Art,Newell 346,OFF-AR-10002255
9843,DL-12865,Dan Lawera,Consumer,United States,West,California,Long Beach,90805,US-2020-125402,9/25/2020,$483 ,20.00%,$60 ,4,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",FUR-CH-10000665
458,NF-18385,Natalie Fritzler,Consumer,United States,Central,Illinois,Decatur,62521,US-2020-157945,9/26/2020,$748 ,30.00%,($96),3,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,FUR-CH-10002331
459,NF-18385,Natalie Fritzler,Consumer,United States,Central,Illinois,Decatur,62521,US-2020-157945,9/26/2020,$9 ,20.00%,$3 ,2,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001415
2651,SH-19975,Sally Hughsby,Corporate,United States,West,California,Hesperia,92345,US-2020-146794,9/26/2020,$425 ,15.00%,$20 ,5,Furniture,Bookcases,Bestar Classic Bookcase,FUR-BO-10004467
4032,SN-20710,Steve Nguyen,Home Office,United States,West,Washington,Covington,98042,CA-2020-169957,9/26/2020,$237 ,0.00%,$66 ,6,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,OFF-AP-10000576
4033,SN-20710,Steve Nguyen,Home Office,United States,West,Washington,Covington,98042,CA-2020-169957,9/26/2020,$30 ,0.00%,$15 ,5,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040
4034,SN-20710,Steve Nguyen,Home Office,United States,West,Washington,Covington,98042,CA-2020-169957,9/26/2020,$100 ,0.00%,$21 ,4,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-AC-10003063
4190,CS-12175,Charles Sheldon,Corporate,United States,Central,Iowa,Iowa City,52240,CA-2020-157714,9/26/2020,$10 ,0.00%,$4 ,1,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),OFF-PA-10004022
5213,CM-12445,Chuck Magee,Consumer,United States,West,California,Redlands,92374,CA-2020-145898,9/26/2020,$51 ,0.00%,$14 ,3,Office Supplies,Storage,Advantus Rolling Storage Box,OFF-ST-10004507
5214,CM-12445,Chuck Magee,Consumer,United States,West,California,Redlands,92374,CA-2020-145898,9/26/2020,$8 ,0.00%,$4 ,3,Office Supplies,Labels,Avery 494,OFF-LA-10000262
5215,CM-12445,Chuck Magee,Consumer,United States,West,California,Redlands,92374,CA-2020-145898,9/26/2020,$35 ,0.00%,$13 ,5,Office Supplies,Art,SANFORD Major Accent Highlighters,OFF-AR-10002445
5216,CM-12445,Chuck Magee,Consumer,United States,West,California,Redlands,92374,CA-2020-145898,9/26/2020,$30 ,0.00%,$13 ,5,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),OFF-PA-10001667
5724,DW-13585,Dorothy Wardle,Corporate,United States,West,California,San Francisco,94109,CA-2020-165820,9/26/2020,$13 ,0.00%,$6 ,2,Office Supplies,Paper,Xerox 1905,OFF-PA-10004735
7730,TN-21040,Tanja Norvell,Home Office,United States,South,Florida,Tallahassee,32303,US-2020-109260,9/26/2020,$432 ,20.00%,($76),3,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TEC-AC-10002637
8322,SC-20380,Shahid Collister,Consumer,United States,Central,Texas,Houston,77095,US-2020-149790,9/26/2020,$16 ,80.00%,($25),2,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,OFF-BI-10002026
9087,LR-17035,Lisa Ryan,Corporate,United States,Central,Texas,Houston,77041,CA-2020-143406,9/26/2020,$93 ,80.00%,($251),2,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,OFF-AP-10001564
9088,LR-17035,Lisa Ryan,Corporate,United States,Central,Texas,Houston,77041,CA-2020-143406,9/26/2020,$455 ,30.00%,($136),5,Furniture,Chairs,High-Back Leather Manager's Chair,FUR-CH-10000513
9414,MH-17620,Matt Hagelstein,Corporate,United States,Central,Texas,Houston,77041,CA-2020-132017,9/26/2020,$7 ,80.00%,($12),2,Office Supplies,Binders,GBC Recycled VeloBinder Covers,OFF-BI-10004001
2404,HM-14860,Harry Marie,Corporate,United States,Central,Texas,Huntsville,77340,US-2020-110170,9/27/2020,$957 ,32.00%,($225),7,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,FUR-BO-10000780
5399,BM-11650,Brian Moss,Corporate,United States,East,Ohio,Lancaster,43130,CA-2020-163202,9/27/2020,$3 ,70.00%,($2),3,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,OFF-BI-10002764
6908,SW-20455,Shaun Weien,Consumer,United States,West,Washington,Seattle,98103,CA-2020-140249,9/27/2020,"$1,002 ",20.00%,$125 ,2,Technology,Phones,Samsung Galaxy S4,TEC-PH-10002584
7126,JG-15160,James Galang,Consumer,United States,South,Georgia,Atlanta,30318,CA-2020-123176,9/27/2020,$18 ,0.00%,$9 ,3,Office Supplies,Paper,Xerox 1965,OFF-PA-10003971
7127,JG-15160,James Galang,Consumer,United States,South,Georgia,Atlanta,30318,CA-2020-123176,9/27/2020,$14 ,0.00%,$5 ,3,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",OFF-AR-10004685
377,MM-18280,Muhammed MacIntyre,Corporate,United States,Central,Illinois,Quincy,62301,US-2020-134656,9/28/2020,$99 ,20.00%,$31 ,4,Office Supplies,Paper,Xerox 1960,OFF-PA-10003039
868,LS-16945,Linda Southworth,Corporate,United States,East,Pennsylvania,Philadelphia,19140,CA-2020-134362,9/29/2020,$16 ,20.00%,$5 ,4,Office Supplies,Labels,Avery 483,OFF-LA-10004853
1077,CC-12100,Chad Cunningham,Home Office,United States,Central,Indiana,Columbus,47201,CA-2020-161781,9/29/2020,$41 ,0.00%,$11 ,7,Office Supplies,Art,Newell 328,OFF-AR-10000255
1683,PS-18760,Pamela Stobb,Consumer,United States,West,California,Los Angeles,90008,US-2020-101497,9/29/2020,$19 ,0.00%,$9 ,1,Office Supplies,Paper,Xerox 1887,OFF-PA-10000176
3500,JK-15730,Joe Kamberova,Consumer,United States,South,Alabama,Mobile,36608,CA-2020-108616,9/29/2020,$210 ,0.00%,$71 ,3,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420
3501,JK-15730,Joe Kamberova,Consumer,United States,South,Alabama,Mobile,36608,CA-2020-108616,9/29/2020,$63 ,0.00%,$30 ,3,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,OFF-BI-10001989
3502,JK-15730,Joe Kamberova,Consumer,United States,South,Alabama,Mobile,36608,CA-2020-108616,9/29/2020,$26 ,0.00%,$8 ,9,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",OFF-AR-10001149
5357,AR-10540,Andy Reiter,Consumer,United States,West,California,San Francisco,94109,CA-2020-138037,9/29/2020,$27 ,20.00%,$10 ,5,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,OFF-BI-10002982
8088,DM-12955,Dario Medina,Corporate,United States,West,Arizona,Yuma,85364,CA-2020-106621,9/29/2020,$10 ,20.00%,$1 ,4,Office Supplies,Art,Newell 351,OFF-AR-10002375
9332,ES-14080,Erin Smith,Corporate,United States,West,Oregon,Springfield,97477,CA-2020-108056,9/29/2020,$859 ,20.00%,$75 ,3,Technology,Phones,Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817
9987,ML-17410,Maris LaWare,Consumer,United States,West,California,Los Angeles,90008,CA-2020-125794,9/29/2020,$36 ,0.00%,$15 ,1,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,TEC-AC-10003399
4225,SJ-20215,Sarah Jordon,Consumer,United States,Central,Illinois,Quincy,62301,CA-2020-108644,9/30/2020,$2 ,80.00%,($3),2,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",OFF-BI-10000343
6946,GM-14680,Greg Matthias,Consumer,United States,East,New York,New York City,10011,CA-2020-106243,9/30/2020,$524 ,20.00%,($26),5,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",FUR-BO-10003034
1068,BD-11620,Brian DeCherney,Consumer,United States,West,California,San Francisco,94122,CA-2020-157686,10/1/2020,$195 ,20.00%,$12 ,4,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",FUR-CH-10001146
1264,CC-12220,Chris Cortes,Consumer,United States,Central,Indiana,La Porte,46350,CA-2020-155992,10/1/2020,$70 ,0.00%,$19 ,2,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,TEC-PH-10000215
1265,CC-12220,Chris Cortes,Consumer,United States,Central,Indiana,La Porte,46350,CA-2020-155992,10/1/2020,$42 ,0.00%,$11 ,5,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,FUR-FU-10003724
2229,GM-14680,Greg Matthias,Consumer,United States,East,New York,New York City,10024,CA-2020-139157,10/1/2020,$331 ,40.00%,($116),1,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",FUR-TA-10003238
2667,HG-15025,Hunter Glantz,Consumer,United States,Central,Texas,Amarillo,79109,CA-2020-111794,10/1/2020,$80 ,20.00%,$21 ,3,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,TEC-AC-10003832
2668,HG-15025,Hunter Glantz,Consumer,United States,Central,Texas,Amarillo,79109,CA-2020-111794,10/1/2020,$28 ,20.00%,$10 ,1,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000474
7192,JK-15205,Jamie Kunitz,Consumer,United States,South,Florida,Hialeah,33012,CA-2020-116918,10/1/2020,$5 ,70.00%,($4),4,Office Supplies,Binders,Avery Non-Stick Binders,OFF-BI-10004140
7193,JK-15205,Jamie Kunitz,Consumer,United States,South,Florida,Hialeah,33012,CA-2020-116918,10/1/2020,$31 ,20.00%,$5 ,8,Office Supplies,Art,Staples in misc. colors,OFF-AR-10003631
2993,TT-21265,Tim Taslimi,Corporate,United States,East,New York,New York City,10024,CA-2020-134376,10/2/2020,$61 ,0.00%,$17 ,3,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,OFF-AP-10004532
4513,LP-17095,Liz Preis,Consumer,United States,West,Arizona,Phoenix,85023,CA-2020-118969,10/2/2020,$55 ,70.00%,($40),6,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",OFF-BI-10002429
6826,TC-20980,Tamara Chand,Corporate,United States,Central,Indiana,Lafayette,47905,CA-2020-118689,10/2/2020,$32 ,0.00%,$5 ,2,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558
6827,TC-20980,Tamara Chand,Corporate,United States,Central,Indiana,Lafayette,47905,CA-2020-118689,10/2/2020,"$17,500 ",0.00%,"$8,400 ",5,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,TEC-CO-10004722
6828,TC-20980,Tamara Chand,Corporate,United States,Central,Indiana,Lafayette,47905,CA-2020-118689,10/2/2020,$736 ,0.00%,$331 ,2,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,OFF-BI-10004600
6829,TC-20980,Tamara Chand,Corporate,United States,Central,Indiana,Lafayette,47905,CA-2020-118689,10/2/2020,$34 ,0.00%,$17 ,7,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",OFF-BI-10003712
6830,TC-20980,Tamara Chand,Corporate,United States,Central,Indiana,Lafayette,47905,CA-2020-118689,10/2/2020,$34 ,0.00%,$10 ,2,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,OFF-AR-10001958
897,HL-15040,Hunter Lopez,Consumer,United States,Central,Texas,Houston,77095,CA-2020-140634,10/3/2020,$16 ,20.00%,$5 ,2,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001099
981,EB-13870,Emily Burns,Consumer,United States,East,New York,New York City,10035,CA-2020-144939,10/3/2020,$599 ,10.00%,$93 ,6,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,FUR-CH-10003199
6370,TP-21565,Tracy Poddar,Corporate,United States,Central,Texas,Grand Prairie,75051,CA-2020-103919,10/3/2020,$38 ,60.00%,($30),5,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",FUR-FU-10001756
7872,DB-12910,Daniel Byrd,Home Office,United States,West,California,Lake Forest,92630,CA-2020-101672,10/3/2020,$6 ,0.00%,$3 ,2,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,OFF-LA-10002271
7873,DB-12910,Daniel Byrd,Home Office,United States,West,California,Lake Forest,92630,CA-2020-101672,10/3/2020,$915 ,20.00%,$103 ,4,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063
7874,DB-12910,Daniel Byrd,Home Office,United States,West,California,Lake Forest,92630,CA-2020-101672,10/3/2020,$9 ,0.00%,$4 ,2,Office Supplies,Paper,Xerox 1900,OFF-PA-10004610
7875,DB-12910,Daniel Byrd,Home Office,United States,West,California,Lake Forest,92630,CA-2020-101672,10/3/2020,$98 ,0.00%,$46 ,2,Office Supplies,Paper,Xerox 1891,OFF-PA-10001878
4304,MO-17500,Mary O'Rourke,Consumer,United States,Central,Texas,The Colony,75056,CA-2020-121601,10/4/2020,$60 ,20.00%,$19 ,7,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,OFF-EN-10003862
7666,DR-12940,Daniel Raglin,Home Office,United States,East,Rhode Island,Providence,2908,US-2020-140158,10/4/2020,$30 ,0.00%,$14 ,1,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,OFF-BI-10000977
7667,DR-12940,Daniel Raglin,Home Office,United States,East,Rhode Island,Providence,2908,US-2020-140158,10/4/2020,"$5,400 ",0.00%,"$2,592 ",9,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449
7668,DR-12940,Daniel Raglin,Home Office,United States,East,Rhode Island,Providence,2908,US-2020-140158,10/4/2020,$119 ,0.00%,$35 ,3,Office Supplies,Storage,Letter Size File,OFF-ST-10000136
8157,MS-17830,Melanie Seite,Consumer,United States,East,Maryland,Baltimore,21215,CA-2020-131296,10/4/2020,$239 ,30.00%,($24),2,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",FUR-TA-10002622
8922,AH-10690,Anna Häberlin,Corporate,United States,South,Florida,Coral Gables,33134,CA-2020-145709,10/4/2020,$53 ,20.00%,$20 ,3,Technology,Phones,Samsung HM1900 Bluetooth Headset,TEC-PH-10003095
8923,AH-10690,Anna Häberlin,Corporate,United States,South,Florida,Coral Gables,33134,CA-2020-145709,10/4/2020,$12 ,20.00%,$3 ,3,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,FUR-FU-10002885
6265,JH-15910,Jonathan Howell,Consumer,United States,Central,Oklahoma,Tulsa,74133,US-2020-115952,10/6/2020,$29 ,0.00%,$14 ,5,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,OFF-BI-10004654
7642,LB-16795,Laurel Beltran,Home Office,United States,West,Colorado,Pueblo,81001,US-2020-157490,10/6/2020,$704 ,70.00%,($938),6,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10001695
7643,LB-16795,Laurel Beltran,Home Office,United States,West,Colorado,Pueblo,81001,US-2020-157490,10/6/2020,$18 ,70.00%,($15),4,Office Supplies,Binders,Recycled Easel Ring Binders,OFF-BI-10002824
7644,LB-16795,Laurel Beltran,Home Office,United States,West,Colorado,Pueblo,81001,US-2020-157490,10/6/2020,$12 ,70.00%,($9),4,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",OFF-BI-10002571
7645,LB-16795,Laurel Beltran,Home Office,United States,West,Colorado,Pueblo,81001,US-2020-157490,10/6/2020,$68 ,20.00%,$1 ,5,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553
3449,TB-21250,Tim Brockman,Consumer,United States,West,California,Los Angeles,90049,CA-2020-162614,10/7/2020,$27 ,20.00%,$9 ,2,Office Supplies,Binders,GBC Recycled VeloBinder Covers,OFF-BI-10004001
4751,DL-13495,Dionis Lloyd,Corporate,United States,West,Washington,Spokane,99207,CA-2020-127649,10/7/2020,$838 ,20.00%,$63 ,3,Technology,Machines,Okidata C331dn Printer,TEC-MA-10001972
5004,CC-12475,Cindy Chapman,Consumer,United States,West,California,Los Angeles,90032,CA-2020-155033,10/7/2020,$11 ,0.00%,$5 ,2,Office Supplies,Paper,Astroparche Fine Business Paper,OFF-PA-10000143
